Year,Semester,Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
2019,Fall,NR,82716,ARTS,6990,9,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Branda Miller (P),08/29-12/20,TBA,
2019,Fall,NR,83301,ARTS,6990,10,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Benjamin Chia-Ming Chang (P),08/29-12/20,TBA,
2019,Fall,NR,82074,ARTS,6990,11,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Shawn A. Lawson (P),08/29-12/20,TBA,
2019,Fall,NR,83708,ARTS,6990,12,T,1.000-9.000,MASTER'S THESIS,,TBA,1,0,1,0,0,0,0,0,0,TBA,08/29-12/20,TBA,
2019,Fall,NR,84182,ARTS,6990,13,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Silvia Ruzanka (P),08/29-12/20,TBA,
2019,Fall,NR,84291,ARTS,6990,14,T,1.000-9.000,MASTER'S THESIS,,TBA,10,0,10,0,0,0,0,0,0,Kenneth A. Ragsdale (P),08/29-12/20,TBA,
2019,Fall,NR,82514,ARTS,9990,1,T,1.000-12.000,DISSERTATION,,TBA,10,2,8,0,0,0,0,0,0,Maryanne Staniszewski (P),08/29-12/20,TBA,
2019,Fall,NR,82515,ARTS,9990,2,T,1.000-12.000,DISSERTATION,,TBA,10,2,8,0,0,0,0,0,0,Curtis Bahn (P),08/29-12/20,TBA,
2019,Fall,NR,84997,ARTS,9990,3,T,1.000-12.000,DISSERTATION,,TBA,10,2,8,0,0,0,0,0,0,Robert Kyle Hamilton (P),08/29-12/20,TBA,
2019,Fall,NR,83246,ARTS,9990,4,T,1.000-12.000,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Tomie Hahn (P),08/29-12/20,TBA,
2019,Fall,NR,83625,ARTS,9990,6,T,1.000-12.000,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Michael L. Century (P),08/29-12/20,TBA,
2019,Fall,NR,83628,ARTS,9990,7,T,1.000-12.000,DISSERTATION,,TBA,10,1,9,0,0,0,0,0,0,Robert F. Nideffer (P),08/29-12/20,TBA,
2019,Fall,NR,83934,ARTS,9990,8,T,1.000-12.000,DISSERTATION,,TBA,10,2,8,0,0,0,0,0,0,Kathryn High (P),08/29-12/20,TBA,
